,weight,height,label,predict,
5501,0.53,0.89,thin,thin,
5502,0.66,0.925,normal,normal,
5503,0.8,0.625,fat,fat,
5504,0.67,0.935,normal,normal,
5505,0.4,0.85,thin,thin,
5506,0.62,0.905,normal,normal,
5507,0.7,0.635,fat,fat,
5508,0.36,0.83,thin,thin,
5509,0.77,0.785,fat,fat,
5510,0.72,0.975,normal,normal,
5511,0.73,0.98,normal,normal,
5512,0.62,0.75,fat,fat,
5513,0.69,0.96,normal,normal,
5514,0.64,0.63,fat,fat,
5515,0.72,0.9,normal,normal,
5516,0.6,0.695,fat,fat,
5517,0.44,0.69,normal,normal,
5518,0.61,0.78,fat,normal,
5519,0.63,0.84,normal,normal,
5520,0.35,0.635,normal,normal,
5521,0.56,0.835,normal,normal,
5522,0.77,0.765,fat,fat,
5523,0.41,0.9,thin,thin,
5524,0.68,0.705,fat,fat,
5525,0.75,0.99,normal,normal,
5526,0.64,0.885,normal,normal,
5527,0.8,0.69,fat,fat,
5528,0.65,0.69,fat,fat,
5529,0.71,0.86,normal,normal,
5530,0.57,0.635,fat,fat,
5531,0.37,0.865,thin,thin,
5532,0.76,0.765,fat,fat,
5533,0.78,0.895,normal,normal,
5534,0.62,0.745,fat,fat,
5535,0.5,0.635,fat,fat,
5536,0.66,0.985,thin,thin,
5537,0.47,1,thin,thin,
5538,0.37,0.615,normal,normal,
5539,0.42,0.6,fat,fat,
5540,0.77,0.85,fat,fat,
5541,0.76,0.755,fat,fat,
5542,0.66,0.905,normal,normal,
5543,0.56,0.88,thin,thin,
5544,0.5,0.935,thin,thin,
5545,0.74,0.965,normal,normal,
5546,0.74,0.94,normal,normal,
5547,0.58,1,thin,thin,
5548,0.64,0.695,fat,fat,
5549,0.64,0.82,normal,normal,
5550,0.72,0.81,fat,fat,
5551,0.45,0.79,thin,thin,
5552,0.46,0.83,thin,thin,
5553,0.76,0.605,fat,fat,
5554,0.36,0.77,thin,thin,
5555,0.56,0.77,normal,normal,
5556,0.62,0.725,fat,fat,
5557,0.79,0.87,fat,fat,
5558,0.78,0.655,fat,fat,
5559,0.4,0.79,thin,thin,
5560,0.51,0.87,thin,thin,
5561,0.76,0.91,normal,normal,
5562,0.6,0.82,normal,normal,
5563,0.72,0.95,normal,normal,
5564,0.35,0.605,normal,normal,
5565,0.35,0.73,thin,thin,
5566,0.61,0.8,normal,normal,
5567,0.72,0.67,fat,fat,
5568,0.41,0.75,thin,thin,
5569,0.72,0.61,fat,fat,
5570,0.6,0.615,fat,fat,
5571,0.72,0.95,normal,normal,
5572,0.39,0.96,thin,thin,
5573,0.47,0.63,fat,fat,
5574,0.58,0.955,thin,thin,
5575,0.41,0.66,normal,normal,
5576,0.6,0.685,fat,fat,
5577,0.56,0.89,thin,thin,
5578,0.38,0.805,thin,thin,
5579,0.75,0.69,fat,fat,
5580,0.72,0.98,normal,normal,
5581,0.48,0.94,thin,thin,
5582,0.36,0.735,thin,thin,
5583,0.49,0.815,thin,thin,
5584,0.71,0.77,fat,fat,
5585,0.56,0.995,thin,thin,
5586,0.66,0.77,fat,fat,
5587,0.39,0.865,thin,thin,
5588,0.44,0.86,thin,thin,
5589,0.66,0.89,normal,normal,
5590,0.72,0.785,fat,fat,
5591,0.75,0.97,normal,normal,
5592,0.54,0.965,thin,thin,
5593,0.5,0.815,normal,normal,
5594,0.78,0.62,fat,fat,
5595,0.46,0.805,thin,thin,
5596,0.57,0.6,fat,fat,
5597,0.73,0.745,fat,fat,
5598,0.42,0.875,thin,thin,
5599,0.36,0.74,thin,thin,
5600,0.74,1,normal,normal,
5601,0.53,0.795,normal,normal,
5602,0.74,0.68,fat,fat,
5603,0.54,0.69,fat,fat,
5604,0.61,0.755,fat,fat,
5605,0.63,0.955,thin,thin,
5606,0.43,0.74,normal,normal,
5607,0.66,0.745,fat,fat,
5608,0.71,0.82,fat,fat,
5609,0.61,0.99,thin,thin,
5610,0.52,0.8,normal,normal,
5611,0.52,0.93,thin,thin,
5612,0.75,0.81,fat,fat,
5613,0.74,0.935,normal,normal,
5614,0.6,0.71,fat,fat,
5615,0.51,0.815,normal,normal,
5616,0.41,0.87,thin,thin,
5617,0.77,0.93,normal,normal,
5618,0.58,0.69,fat,fat,
5619,0.46,0.865,thin,thin,
5620,0.55,0.78,normal,normal,
5621,0.44,0.795,thin,thin,
5622,0.51,0.945,thin,thin,
5623,0.62,0.705,fat,fat,
5624,0.52,0.86,thin,thin,
5625,0.47,0.685,fat,normal,
5626,0.4,0.655,normal,normal,
5627,0.37,0.645,normal,normal,
5628,0.66,0.895,normal,normal,
5629,0.65,0.925,normal,normal,
5630,0.49,0.73,normal,normal,
5631,0.71,0.935,normal,normal,
5632,0.61,0.995,thin,thin,
5633,0.74,0.865,normal,normal,
5634,0.43,0.745,normal,normal,
5635,0.76,0.76,fat,fat,
5636,0.69,0.695,fat,fat,
5637,0.76,0.6,fat,fat,
5638,0.54,0.78,normal,normal,
5639,0.46,0.975,thin,thin,
5640,0.65,0.65,fat,fat,
5641,0.77,0.665,fat,fat,
5642,0.67,0.805,fat,fat,
5643,0.75,0.87,normal,normal,
5644,0.72,0.72,fat,fat,
5645,0.52,0.985,thin,thin,
5646,0.57,0.645,fat,fat,
5647,0.61,0.75,fat,fat,
5648,0.5,0.88,thin,thin,
5649,0.44,0.695,normal,normal,
5650,0.5,0.99,thin,thin,
5651,0.64,0.685,fat,fat,
5652,0.52,0.975,thin,thin,
5653,0.6,0.795,normal,normal,
5654,0.69,0.63,fat,fat,
5655,0.73,0.795,fat,fat,
5656,0.4,0.805,thin,thin,
5657,0.64,0.74,fat,fat,
5658,0.6,0.84,normal,normal,
5659,0.35,0.94,thin,thin,
5660,0.52,0.99,thin,thin,
5661,0.42,0.62,fat,fat,
5662,0.38,0.705,normal,normal,
5663,0.79,0.775,fat,fat,
5664,0.51,0.86,thin,thin,
5665,0.64,0.79,fat,fat,
5666,0.77,0.845,fat,fat,
5667,0.43,0.775,thin,thin,
5668,0.63,0.84,normal,normal,
5669,0.79,0.7,fat,fat,
5670,0.64,0.745,fat,fat,
5671,0.47,0.74,normal,normal,
5672,0.61,0.755,fat,fat,
5673,0.46,0.885,thin,thin,
5674,0.63,0.71,fat,fat,
5675,0.4,0.62,fat,fat,
5676,0.7,0.615,fat,fat,
5677,0.6,0.66,fat,fat,
5678,0.59,0.775,normal,normal,
5679,0.6,0.94,thin,thin,
5680,0.72,0.66,fat,fat,
5681,0.78,0.785,fat,fat,
5682,0.69,0.61,fat,fat,
5683,0.76,0.775,fat,fat,
5684,0.61,0.76,fat,fat,
5685,0.79,0.845,fat,fat,
5686,0.43,0.81,thin,thin,
5687,0.49,0.905,thin,thin,
5688,0.73,0.67,fat,fat,
5689,0.54,0.605,fat,fat,
5690,0.45,0.915,thin,thin,
5691,0.5,0.69,fat,fat,
5692,0.41,0.89,thin,thin,
5693,0.71,0.66,fat,fat,
5694,0.48,0.63,fat,fat,
5695,0.47,0.805,thin,thin,
5696,0.57,0.75,fat,fat,
5697,0.59,0.85,normal,normal,
5698,0.62,0.795,normal,normal,
5699,0.41,0.76,thin,thin,
5700,0.35,0.75,thin,thin,
5701,0.69,0.705,fat,fat,
5702,0.72,0.71,fat,fat,
5703,0.37,0.885,thin,thin,
5704,0.61,0.75,fat,fat,
5705,0.46,0.955,thin,thin,
5706,0.44,0.92,thin,thin,
5707,0.6,0.665,fat,fat,
5708,0.8,0.625,fat,fat,
5709,0.72,0.84,fat,fat,
5710,0.69,0.84,normal,normal,
5711,0.76,0.62,fat,fat,
5712,0.51,0.65,fat,fat,
5713,0.36,0.665,normal,normal,
5714,0.37,0.955,thin,thin,
5715,0.56,0.605,fat,fat,
5716,0.59,0.935,thin,thin,
5717,0.49,0.975,thin,thin,
5718,0.42,0.86,thin,thin,
5719,0.62,0.805,normal,normal,
5720,0.73,0.865,normal,normal,
5721,0.72,0.635,fat,fat,
5722,0.6,0.78,normal,normal,
5723,0.45,0.76,normal,normal,
5724,0.49,0.73,normal,normal,
5725,0.51,0.74,normal,normal,
5726,0.58,0.64,fat,fat,
5727,0.53,0.765,normal,normal,
5728,0.48,0.71,normal,normal,
5729,0.66,0.605,fat,fat,
5730,0.37,0.96,thin,thin,
5731,0.73,0.705,fat,fat,
5732,0.57,0.815,normal,normal,
5733,0.7,0.685,fat,fat,
5734,0.42,0.665,normal,normal,
5735,0.36,0.715,thin,thin,
5736,0.46,0.77,normal,normal,
5737,0.61,0.655,fat,fat,
5738,0.54,0.695,fat,fat,
5739,0.46,0.93,thin,thin,
5740,0.59,0.855,normal,normal,
5741,0.78,0.785,fat,fat,
5742,0.79,0.92,normal,normal,
5743,0.63,0.945,thin,thin,
5744,0.45,0.8,thin,thin,
5745,0.6,0.6,fat,fat,
5746,0.47,0.77,normal,normal,
5747,0.42,0.815,thin,thin,
5748,0.58,0.72,fat,fat,
5749,0.63,0.64,fat,fat,
5750,0.76,0.92,normal,normal,
5751,0.68,0.665,fat,fat,
5752,0.72,0.68,fat,fat,
5753,0.39,0.895,thin,thin,
5754,0.38,0.78,thin,thin,
5755,0.55,0.995,thin,thin,
5756,0.55,0.945,thin,thin,
5757,0.73,0.755,fat,fat,
5758,0.8,0.975,normal,normal,
5759,0.63,0.765,fat,fat,
5760,0.5,0.72,normal,normal,
5761,0.36,0.98,thin,thin,
5762,0.66,0.75,fat,fat,
5763,0.72,0.97,normal,normal,
5764,0.53,0.69,fat,fat,
5765,0.76,0.6,fat,fat,
5766,0.78,0.975,normal,normal,
5767,0.6,0.655,fat,fat,
5768,0.51,0.635,fat,fat,
5769,0.59,0.64,fat,fat,
5770,0.61,0.75,fat,fat,
5771,0.42,0.65,normal,normal,
5772,0.5,0.61,fat,fat,
5773,0.46,0.625,fat,fat,
5774,0.79,0.78,fat,fat,
5775,0.76,0.77,fat,fat,
5776,0.41,0.66,normal,normal,
5777,0.69,0.895,normal,normal,
5778,0.66,0.855,normal,normal,
5779,0.46,0.99,thin,thin,
5780,0.39,0.905,thin,thin,
5781,0.63,0.98,thin,thin,
5782,0.66,0.935,normal,normal,
5783,0.77,0.915,normal,normal,
5784,0.52,0.685,fat,fat,
5785,0.52,0.98,thin,thin,
5786,0.5,0.87,thin,thin,
5787,0.58,0.89,thin,thin,
5788,0.52,0.66,fat,fat,
5789,0.56,0.715,fat,fat,
5790,0.43,0.79,thin,thin,
5791,0.41,0.965,thin,thin,
5792,0.56,0.795,normal,normal,
5793,0.52,0.815,normal,normal,
5794,0.46,0.765,normal,normal,
5795,0.76,0.835,fat,fat,
5796,0.66,0.6,fat,fat,
5797,0.58,0.995,thin,thin,
5798,0.39,0.83,thin,thin,
5799,0.65,0.985,thin,thin,
5800,0.37,0.865,thin,thin,
5801,0.8,0.715,fat,fat,
5802,0.54,0.765,normal,normal,
5803,0.52,0.66,fat,fat,
5804,0.68,0.685,fat,fat,
5805,0.37,0.645,normal,normal,
5806,0.71,0.75,fat,fat,
5807,0.66,0.67,fat,fat,
5808,0.79,0.93,normal,normal,
5809,0.75,0.68,fat,fat,
5810,0.75,0.735,fat,fat,
5811,0.55,0.9,thin,thin,
5812,0.5,0.66,fat,fat,
5813,0.73,0.625,fat,fat,
5814,0.35,0.625,normal,normal,
5815,0.5,0.605,fat,fat,
5816,0.53,0.735,normal,normal,
5817,0.37,0.625,normal,normal,
5818,0.63,0.885,normal,normal,
5819,0.45,0.66,fat,fat,
5820,0.78,0.93,normal,normal,
5821,0.75,0.775,fat,fat,
5822,0.63,0.68,fat,fat,
5823,0.78,0.65,fat,fat,
5824,0.49,0.695,fat,fat,
5825,0.49,0.845,thin,thin,
5826,0.4,0.71,normal,normal,
5827,0.56,0.895,thin,thin,
5828,0.7,0.835,fat,normal,
5829,0.66,0.855,normal,normal,
5830,0.55,0.75,normal,normal,
5831,0.41,0.645,normal,normal,
5832,0.66,0.795,fat,fat,
5833,0.6,0.68,fat,fat,
5834,0.78,0.63,fat,fat,
5835,0.55,0.895,thin,thin,
5836,0.44,0.945,thin,thin,
5837,0.58,0.67,fat,fat,
5838,0.4,0.855,thin,thin,
5839,0.48,0.685,fat,fat,
5840,0.73,0.955,normal,normal,
5841,0.35,1,thin,thin,
5842,0.55,0.675,fat,fat,
5843,0.55,0.815,normal,normal,
5844,0.49,0.665,fat,fat,
5845,0.6,0.715,fat,fat,
5846,0.35,0.785,thin,thin,
5847,0.51,0.92,thin,thin,
5848,0.54,0.97,thin,thin,
5849,0.58,0.675,fat,fat,
5850,0.72,0.805,fat,fat,
5851,0.56,0.835,normal,normal,
5852,0.71,0.84,fat,fat,
5853,0.64,0.72,fat,fat,
5854,0.45,0.675,normal,normal,
5855,0.58,0.89,thin,thin,
5856,0.36,0.99,thin,thin,
5857,0.4,0.68,normal,normal,
5858,0.42,0.655,normal,normal,
5859,0.51,0.7,fat,fat,
5860,0.67,0.6,fat,fat,
5861,0.7,0.725,fat,fat,
5862,0.67,0.88,normal,normal,
5863,0.65,0.895,normal,normal,
5864,0.46,0.9,thin,thin,
5865,0.51,0.965,thin,thin,
5866,0.52,0.995,thin,thin,
5867,0.73,0.795,fat,fat,
5868,0.49,0.985,thin,thin,
5869,0.52,0.79,normal,normal,
5870,0.65,0.94,thin,normal,
5871,0.35,0.755,thin,thin,
5872,0.74,0.925,normal,normal,
5873,0.61,0.63,fat,fat,
5874,0.54,0.725,fat,fat,
5875,0.68,0.9,normal,normal,
5876,0.71,0.67,fat,fat,
5877,0.66,0.92,normal,normal,
5878,0.72,0.675,fat,fat,
5879,0.66,0.655,fat,fat,
5880,0.6,0.665,fat,fat,
5881,0.64,0.78,fat,fat,
5882,0.49,0.96,thin,thin,
5883,0.67,0.785,fat,fat,
5884,0.46,0.915,thin,thin,
5885,0.54,0.885,thin,thin,
5886,0.62,0.77,fat,fat,
5887,0.71,0.65,fat,fat,
5888,0.76,0.93,normal,normal,
5889,0.79,0.765,fat,fat,
5890,0.45,0.805,thin,thin,
5891,0.62,0.78,fat,fat,
5892,0.69,0.64,fat,fat,
5893,0.77,0.87,fat,fat,
5894,0.45,0.755,normal,normal,
5895,0.54,0.785,normal,normal,
5896,0.67,0.74,fat,fat,
5897,0.53,0.87,thin,thin,
5898,0.45,0.735,normal,normal,
5899,0.53,0.785,normal,normal,
5900,0.61,0.73,fat,fat,
5901,0.77,0.65,fat,fat,
5902,0.51,0.95,thin,thin,
5903,0.41,0.67,normal,normal,
5904,0.64,0.965,thin,thin,
5905,0.46,0.93,thin,thin,
5906,0.36,0.865,thin,thin,
5907,0.74,0.99,normal,normal,
5908,0.38,1,thin,thin,
5909,0.56,0.78,normal,normal,
5910,0.43,0.87,thin,thin,
5911,0.52,0.635,fat,fat,
5912,0.35,0.96,thin,thin,
5913,0.53,0.78,normal,normal,
5914,0.64,0.7,fat,fat,
5915,0.43,0.88,thin,thin,
5916,0.38,0.675,normal,normal,
5917,0.43,0.86,thin,thin,
5918,0.62,0.63,fat,fat,
5919,0.8,0.77,fat,fat,
5920,0.74,0.965,normal,normal,
5921,0.64,0.755,fat,fat,
5922,0.77,0.94,normal,normal,
5923,0.53,0.725,fat,fat,
5924,0.46,0.64,fat,fat,
5925,0.7,0.755,fat,fat,
5926,0.71,0.825,fat,fat,
5927,0.57,0.99,thin,thin,
5928,0.46,0.875,thin,thin,
5929,0.6,0.865,normal,normal,
5930,0.51,0.98,thin,thin,
5931,0.65,0.65,fat,fat,
5932,0.64,0.7,fat,fat,
5933,0.59,0.63,fat,fat,
5934,0.45,0.82,thin,thin,
5935,0.41,0.725,normal,normal,
5936,0.69,0.87,normal,normal,
5937,0.49,0.775,normal,normal,
5938,0.7,0.87,normal,normal,
5939,0.55,0.81,normal,normal,
5940,0.53,0.905,thin,thin,
5941,0.71,0.695,fat,fat,
5942,0.41,0.705,normal,normal,
5943,0.51,0.615,fat,fat,
5944,0.58,0.81,normal,normal,
5945,0.6,0.965,thin,thin,
5946,0.41,0.69,normal,normal,
5947,0.61,0.715,fat,fat,
5948,0.58,0.775,normal,normal,
5949,0.63,0.785,fat,fat,
5950,0.74,0.605,fat,fat,
5951,0.72,0.91,normal,normal,
5952,0.53,0.7,fat,fat,
5953,0.52,0.87,thin,thin,
5954,0.77,0.95,normal,normal,
5955,0.58,0.69,fat,fat,
5956,0.6,0.97,thin,thin,
5957,0.53,0.895,thin,thin,
5958,0.63,0.99,thin,thin,
5959,0.6,0.8,normal,normal,
5960,0.55,0.775,normal,normal,
5961,0.68,0.96,thin,normal,
5962,0.54,0.86,thin,thin,
5963,0.53,0.89,thin,thin,
5964,0.51,0.735,normal,normal,
5965,0.59,0.905,thin,thin,
5966,0.53,0.7,fat,fat,
5967,0.51,0.82,normal,normal,
5968,0.75,0.695,fat,fat,
5969,0.46,0.825,thin,thin,
5970,0.75,0.605,fat,fat,
5971,0.63,0.88,normal,normal,
5972,0.45,0.79,thin,thin,
5973,0.66,0.655,fat,fat,
5974,0.58,0.7,fat,fat,
5975,0.41,0.88,thin,thin,
5976,0.52,0.615,fat,fat,
5977,0.35,0.855,thin,thin,
5978,0.5,0.6,fat,fat,
5979,0.5,0.645,fat,fat,
5980,0.74,0.9,normal,normal,
5981,0.37,0.695,normal,normal,
5982,0.52,0.67,fat,fat,
5983,0.35,0.7,thin,thin,
5984,0.74,0.86,fat,normal,
5985,0.6,0.685,fat,fat,
5986,0.8,0.605,fat,fat,
5987,0.51,0.955,thin,thin,
5988,0.58,0.755,fat,fat,
5989,0.8,0.85,fat,fat,
5990,0.41,0.89,thin,thin,
5991,0.68,0.83,normal,normal,
5992,0.57,0.955,thin,thin,
5993,0.75,0.855,fat,fat,
5994,0.36,0.925,thin,thin,
5995,0.43,0.96,thin,thin,
5996,0.54,0.625,fat,fat,
5997,0.5,0.865,thin,thin,
5998,0.76,0.825,fat,fat,
5999,0.63,0.94,thin,thin,
